ID,N_total,N_shell/N_total,R_min,R_max,R_avg,R_std,R_skew,R_kurt,CN_min,CN_max,CN_avg,CN_std,CN_skew,CN_kurt,SCN_min,SCN_max,SCN_avg,SCN_std,SCN_skew,SCN_kurt,ABL_min,ABL_max,ABL_avg,ABL_std,ABL_skew,ABL_kurt,BL_min,BL_max,BL_avg,BL_std,BL_skew,BL_kurt,SBL_min,SBL_max,SBL_avg,SBL_std,SBL_skew,SBL_kurt,ABA_min,ABA_max,ABA_avg,ABA_std,ABA_skew,ABA_kurt,BA_min,BA_max,BA_avg,BA_std,BA_skew,BA_kurt,SBA_min,SBA_max,SBA_avg,SBA_std,SBA_skew,SBA_kurt,Classical_E,Classical_E/N,Mermin_E,Delta_E,Delta_E/N,Fermi_L
62,781,0.485275288,8.131226256,23.82375083,13.73876222,2.246257712,1.429380926,4.411536591,4,12,8.61971831,1.725397144,-0.163076621,-0.686721282,4,11,7.319261214,1.241233165,0.017845731,-0.138729442,2.558168845,2.958034595,2.816781331,0.05577618,-0.621392174,1.126657935,2.308324284,3.09756259,2.824439959,0.142405657,-0.152792875,-0.503788882,2.308324284,3.097051178,2.801028799,0.146168166,-0.087663493,-0.431288275,73.90275532,103.8557845,94.58800389,5.010583512,-1.558371549,1.994703296,44.72994196,179.7544528,95.79532433,33.51789262,0.434423981,-0.882019511,44.72994196,179.7544528,92.66074346,33.35558539,0.556999813,-0.761319959,-2829.3251,-3.622695391,-2583.7433,245.5818,0.314445327,-3.7906
71,643,0.503888025,8.283064031,16.99470092,12.61376944,1.7035846,-0.194049051,-0.191374842,2,12,8.267496112,1.717597516,-0.357539777,-0.164447985,2,11,7.064814815,1.362522348,-0.337948433,0.446966235,2.403063773,2.945857099,2.803516732,0.063865737,-1.264548775,4.110117568,2.352809385,3.08675979,2.8126571,0.141206391,-0.177467487,-0.458486972,2.352809385,3.085019449,2.788103887,0.147332007,-0.092335326,-0.506380425,70.83441582,101.8767202,94.67670632,5.189789333,-1.690514985,3.049384431,47.87015096,179.7847379,95.97954545,33.4644465,0.447374356,-0.851870653,47.87015096,179.7847379,92.94763832,33.23039447,0.559231732,-0.746500775,-2316.924,-3.603303266,-2118.4331,198.4909,0.308695023,-3.8128
72,701,0.495007133,7.858648781,22.04016973,13.18966646,2.043330517,0.94804398,2.865703694,3,12,8.482168331,1.81148207,-0.175380471,-0.65474578,3,11,7.126801153,1.290719149,-0.091503111,-0.108394588,2.547399121,2.956131636,2.810668032,0.059034329,-0.816580161,1.429654393,2.304883945,3.096702278,2.819377947,0.139871831,-0.106493061,-0.505767322,2.304883945,3.096702278,2.79838581,0.144934729,-0.036505759,-0.526362393,66.85383596,101.4034025,94.25309598,5.412093995,-1.740201218,3.025571765,46.79235363,179.7811799,95.68240358,33.46883756,0.452070965,-0.848421486,46.79235363,178.6285732,92.1963475,33.0140945,0.57679416,-0.744118401,-2526.7627,-3.604511698,-2314.7208,212.0419,0.302484879,-3.8301
73,1073,0.4305685,12.08673622,20.5230553,15.22308483,1.695917776,0.764047751,0.106757508,3,12,8.754892824,1.748276553,-0.246941103,-0.637070807,3,11,7.303030303,1.245883249,-0.075659543,-0.176366028,2.501293616,2.938810676,2.818252263,0.055451103,-0.910096379,1.658920656,2.328039089,3.074119223,2.826097758,0.130737232,-0.213216753,-0.481198658,2.328039089,3.073800742,2.796725043,0.137614016,-0.074199441,-0.57455042,75.94512785,106.7580053,95.31813433,4.489747108,-1.718232188,2.761091306,47.82639114,179.7987195,96.35070275,33.84953598,0.478414757,-0.753627609,47.82639114,179.7987195,93.12358723,33.49591812,0.578304961,-0.694692595,-3929.6183,-3.662272414,-3585.6016,344.0167,0.320612022,-3.7638
81,572,0.576923077,4.026953654,18.81149559,12.35591312,2.75846094,-0.505438483,0.521974491,3,12,8.793706294,1.955573714,-0.297558557,-0.607356137,3,12,7.487878788,1.416845586,-0.325345531,0.366834409,2.528081079,3.018228741,2.821602502,0.067211849,-0.429633069,0.990124231,2.126972731,3.204848358,2.832593423,0.170503749,-0.005998787,-0.309079824,2.126972731,3.203867975,2.810551291,0.174371827,0.021373694,-0.256295343,58.94083366,100.9361776,93.40291818,5.576822041,-1.901395724,4.842749277,42.8309545,179.9116781,95.0828145,33.57823294,0.436224483,-0.888356916,42.84204453,179.9116781,92.16383853,33.28963979,0.558427754,-0.761695409,-2032.7476,-3.553754545,-1851.7862,180.9614,0.316366084,-3.8257
82,576,0.555555556,4.601559677,18.49892194,12.1768718,2.443141399,-0.424130494,0.479950929,3,12,8.204861111,1.651258487,-0.036538622,-0.525098342,3,11,7.190625,1.238580281,0.00152657,0.26724869,2.553429357,2.930979138,2.796739803,0.057910851,-0.497705377,0.316053269,2.305353118,3.080510997,2.804818061,0.140329955,-0.166086823,-0.539711162,2.305353118,3.080510997,2.785536087,0.14483667,-0.065667041,-0.59457193,74.15004774,102.7654692,94.28249144,5.307622697,-1.328650666,1.187358535,46.17578646,179.7117087,95.51957679,33.41508697,0.446967216,-0.874552552,46.17578646,179.3708801,92.7175207,33.32648857,0.56457408,-0.744897898,-2066.7171,-3.588050521,-1898.2151,168.502,0.292538194,-3.7448
83,791,0.450063211,10.50418052,16.27356737,13.51693443,1.05613028,0.16967164,-0.181363055,5,12,8.983565107,1.698393264,-0.35747236,-0.592603498,5,10,7.575842697,1.241253623,-0.226936784,-0.629454483,2.59429895,2.963621514,2.826351726,0.052168968,-0.593104182,0.595930386,2.357927268,3.10005387,2.833271155,0.137408792,-0.109268436,-0.584654362,2.357927268,3.096739576,2.808318839,0.141386286,-0.018346714,-0.565094188,76.12645713,102.2088378,95.06529206,4.340192526,-1.716386448,2.568730892,47.67973632,179.8193245,96.10332048,33.80427098,0.467853564,-0.781325427,47.67973632,179.6695855,92.96862873,33.72262385,0.591152615,-0.659252449,-2890.7774,-3.654585841,-2641.6977,249.0797,0.314892162,-3.7376
91,361,0.736842105,1.364054078,19.87846521,11.75774698,3.781686111,-0.233299376,-0.474912676,3,12,7.900277008,1.860712209,0.378776677,-0.66569407,3,11,7.056390977,1.247116123,0.220699444,0.187523512,2.582812184,2.938881623,2.788817751,0.058346804,-0.386239734,0.137345052,2.324099395,3.122674174,2.797877969,0.147417842,-0.054421112,-0.436505155,2.324099395,3.122674174,2.786381951,0.14815736,-0.018359441,-0.410302614,69.00359357,101.4248119,91.80917201,5.936169876,-0.844502039,0.14734902,44.86074702,179.7296565,93.78051516,33.2837277,0.492425154,-0.834972978,44.86074702,179.7296565,91.22249551,32.74023586,0.590796399,-0.727546986,-1252.6011,-3.469809141,-1165.5951,87.006,0.24101385,-3.8812
92,364,0.667582418,0.519119623,19.51062355,11.28828577,3.608657618,-0.212128466,-0.231532859,4,12,8.005494505,1.767466172,0.20149954,-0.888083726,4,11,7.098765432,1.252484522,0.318825623,-0.147114432,2.62856482,2.936775987,2.791906935,0.058803589,-0.304894564,-0.350033555,2.371572474,3.093332992,2.800807852,0.148080138,-0.031756542,-0.662636776,2.371572474,3.093332992,2.789694898,0.150572311,0.000784501,-0.675336953,76.62249275,102.2818405,92.66902979,5.53023119,-0.84096179,-0.14436807,49.0077315,179.7788672,94.30412555,33.2228378,0.472216484,-0.86522849,49.0077315,179.7788672,91.40119151,32.70011011,0.585055495,-0.73953555,-1279.939,-3.516315934,-1185.9228,94.0162,0.258286264,-3.8222
93,721,0.463245492,9.585591601,18.11939482,13.08981816,1.260456876,0.531522769,1.273961494,4,12,8.629680999,1.740898884,-0.198127908,-0.671527718,4,11,7.233532934,1.234859576,0.019154834,-0.078148379,2.452794544,2.967519695,2.811979181,0.052833287,-1.251137752,4.435121186,2.233523002,3.064335491,2.819227393,0.128935171,-0.247776547,-0.269424139,2.233523002,3.061851891,2.793512905,0.134766139,-0.186662101,-0.279157224,77.31279726,102.3752638,95.18972884,4.36385776,-1.482955575,1.702127147,45.78156582,179.566536,96.25350499,33.87869103,0.503337093,-0.698331783,45.78156582,179.1591574,93.0776437,33.60833322,0.610900348,-0.603636987,-2627.6767,-3.644489182,-2399.1362,228.5405,0.316977115,-3.7618
94,865,0.438150289,9.987609783,18.70129548,14.02887519,1.559413309,0.292009679,-0.137184702,4,12,9.498265896,2.12465885,-0.518490049,-0.905486736,4,11,7.477572559,1.433314292,0.074783348,-0.401998063,2.565358584,2.947545822,2.830561376,0.057770649,-1.004850217,1.093277896,2.356842379,3.085823391,2.840746079,0.126023798,-0.290486925,-0.214737784,2.356842379,3.085443566,2.802857817,0.137055543,-0.074630566,-0.453488087,73.80857054,99.87102335,94.93491203,4.421376941,-1.738267557,2.484698091,47.03701849,179.8816507,96.35773923,34.49334229,0.55062252,-0.551032712,47.03701849,179.5902676,92.82576666,33.584757,0.63722809,-0.511802684,-3174.8315,-3.670325434,-2897.426,277.4055,0.3207,-3.7999
171,395,0.6,7.28837976,21.78374425,11.19402363,2.992244318,1.522043684,2.156424944,2,12,8.501265823,1.918881183,-0.224215554,-0.594756489,2,11,7.35021097,1.467057024,-0.151736871,0.091813713,2.557507982,2.990016079,2.806241325,0.067355572,-0.723988207,0.847273205,2.269767389,3.146551287,2.817309378,0.156815361,-0.022303271,-0.501651046,2.269767389,3.146551287,2.794648125,0.159792825,0.075211791,-0.484854901,64.47037464,99.47746068,93.19808905,5.889186218,-1.499730968,1.88908679,44.41475354,179.7540625,95.05005358,33.51836147,0.455362513,-0.853903316,45.01950622,179.1225494,92.15571789,33.24472152,0.57351492,-0.719951341,-1401.3113,-3.547623544,-1288.2647,113.0466,0.286193924,-3.8767
172,400,0.565,7.029116297,18.12233981,10.90504959,2.21470568,0.886342596,0.419250949,4,12,8.275,1.655665446,-0.1242177,-0.629819664,4,10,7.247787611,1.243871901,-0.116234795,-0.593096188,2.631348033,2.930058265,2.802899252,0.056836634,-0.561932295,0.120870168,2.296255648,3.099980806,2.810642613,0.146959251,-0.138323896,-0.58803516,2.296255648,3.099980806,2.796094081,0.151414053,-0.090363561,-0.630421092,74.67369209,102.3738931,94.12574173,5.319697023,-1.424672707,1.468020493,45.92363541,179.4243832,95.45741405,33.57648272,0.463275846,-0.842031266,45.92363541,179.4243832,92.66233997,33.55430576,0.59708039,-0.6537258,-1427.9532,-3.569883,-1311.7855,116.1677,0.29041925,-3.7796
182,597,0.566164154,3.424807684,20.95426545,12.74827047,2.985288717,-0.118778792,0.22642812,4,12,7.654941374,1.709094271,0.258563613,-0.463553354,4,10,6.627218935,1.156878007,0.091965995,-0.177311771,2.567864131,2.910725718,2.781585811,0.058774608,-0.579798726,0.248729265,2.366298798,3.042668894,2.790201871,0.135158305,-0.164934273,-0.551989609,2.366298798,3.042668894,2.769203839,0.1381188,-0.084887149,-0.574245233,73.9191023,104.7666611,94.03848403,5.741347541,-1.152485028,0.641260866,47.48692078,179.499607,95.41801239,33.32982037,0.460067334,-0.863066247,47.48692078,179.499607,92.10313585,32.82857881,0.588506914,-0.73201261,-2126.506,-3.5619866,-1958.3168,168.1892,0.281723953,-3.7959
183,925,0.455135135,9.808556212,21.24980244,14.56230441,2.105164135,1.020536417,1.063101684,1,12,8.836756757,1.822879563,-0.381728737,-0.302716805,1,11,7.332541568,1.312435196,-0.420951666,1.314685896,1.904505448,2.949648391,2.822331193,0.066086995,-3.86525425,43.60294899,1.904505448,3.101327135,2.831714922,0.139225577,-0.230644585,-0.104558315,1.904505448,3.100257731,2.803446389,0.145730234,-0.176524126,0.029418852,72.62570361,105.6340406,95.03278648,4.607842024,-1.645390313,2.635359767,48.10885781,179.8620367,96.13491848,33.74729015,0.464916215,-0.786248265,48.34942175,178.9674787,92.88144021,33.41489585,0.574844828,-0.710209435,-3368.9364,-3.642093405,-3048.5119,320.4245,0.346404865,-3.7804
191,363,0.597796143,3.845090747,16.72471939,10.66084259,2.630950235,-0.011657129,-0.461435048,4,12,8.490358127,1.92161035,-0.108069293,-0.833907225,4,11,7.294930876,1.379620895,-0.041221713,-0.3022409,2.561969719,2.966057192,2.807510707,0.063551421,-0.665479375,0.959922327,2.307190066,3.128899327,2.817717651,0.150645479,-0.072084273,-0.469269076,2.307190066,3.123551985,2.7990184,0.153354747,-0.042959015,-0.472068651,70.18432514,100.5123158,93.40345971,5.412044386,-1.31196623,1.424909039,46.19000059,179.5246203,95.07861673,33.62654576,0.476898314,-0.81230349,46.19000059,179.5246203,92.04062223,33.27780288,0.590710602,-0.694805735,-1291.303,-3.55730854,-1187.0704,104.2326,0.287142149,-3.8213
194,964,0.459543568,8.512107931,20.70376942,14.69430803,2.416438493,0.078935989,-0.390464377,4,12,8.802904564,1.890170197,-0.160044799,-0.906219059,4,11,7.205417607,1.246086178,0.189903359,-0.312790576,2.520778016,2.932420105,2.818004746,0.053129172,-0.836155885,1.047226183,2.381688687,3.037936635,2.826566929,0.119341054,-0.461441192,-0.161386417,2.381688687,3.037115408,2.795140129,0.128330648,-0.28445608,-0.413468092,72.48472935,102.3542224,94.97484251,4.5919311,-1.516224612,1.703389941,48.41362614,179.8368934,96.23751716,33.91943277,0.508243499,-0.673416721,48.41362614,179.133042,92.99414743,33.25800541,0.602956257,-0.61801985,-3528.9089,-3.66069388,-3222.8634,306.0455,0.317474585,-3.8087
861,800,0.49875,7.927066846,19.97428181,13.69082627,1.954155642,-0.047359819,0.724845597,1,12,7.8725,1.772758328,-0.325919361,0.15978451,2,11,6.736842105,1.39576569,-0.46221375,0.783635823,2.307380402,2.955637419,2.791350796,0.06416206,-1.282672712,4.964225243,2.109012565,3.056601708,2.800308941,0.145719742,-0.386659506,-0.070039483,2.109012565,3.056601708,2.778351627,0.15315026,-0.35507449,-0.024145512,60.70217048,130.2816966,94.70979625,5.858696592,-1.348498224,5.448261829,42.69036459,179.6326163,95.94474805,33.32307964,0.440113474,-0.868976342,42.69036459,178.896954,92.80613815,33.09960124,0.562418132,-0.741858334,-2864.9041,-3.581130125,-2586.2144,278.6897,0.348362125,-3.9178
862,812,0.474137931,8.945869035,18.30725579,13.70671459,1.662627269,-0.356915578,0.205625973,1,12,8.738916256,1.789354135,-0.480615146,0.124343417,1,11,7.407792208,1.4388369,-0.484668901,1.312004707,1.900597011,2.978150497,2.8212429,0.072272661,-3.51919584,35.63647109,1.900597011,3.134392126,2.831343269,0.15368501,-0.215333709,-0.118538203,1.900597011,3.132890199,2.806529992,0.159822688,-0.216307413,0.059672249,68.78248398,101.9887742,94.56368179,4.693360253,-1.659285079,2.825552598,46.6997072,179.4947357,95.72324726,33.52345264,0.423901017,-0.902969923,46.85663903,179.4947357,92.56571643,33.26289875,0.538145009,-0.807993998,-2934.9075,-3.614418103,-2639.3184,295.5891,0.364025985,-3.8044
872,631,0.497622821,8.868893117,18.13177955,12.53623395,1.488284061,0.512660046,1.000009474,4,12,7.784469097,1.614757241,-0.051135809,-0.437124612,4,10,6.770700637,1.270820778,-0.003879946,-0.361158938,2.5349891,2.913470963,2.790464209,0.056076156,-0.975434748,2.333831059,2.28883573,3.035147608,2.797753195,0.134846052,-0.351487997,-0.362365434,2.28883573,3.034752543,2.780342597,0.142283095,-0.29580634,-0.427014387,67.54636245,106.1508901,94.72799681,5.570211846,-1.621670567,2.816279079,47.04075249,179.7124497,95.89699515,33.34632887,0.447074422,-0.877610319,47.04075249,177.8475063,92.75335488,33.17498236,0.565224294,-0.765374625,-2273.7959,-3.603480032,-2070.808,202.9879,0.321692393,-3.8213
881,504,0.619047619,1.4427892,17.3812194,12.16297321,3.5024296,-0.771003321,-0.056284928,3,12,8.226190476,1.909594008,0.040444964,-0.75955781,3,10,7.076923077,1.303166865,-0.046602339,0.012206961,2.425819092,2.96200305,2.798862479,0.068930797,-0.916330781,2.514818545,2.30656216,3.132774808,2.810578799,0.159684926,-0.044545152,-0.53033226,2.30656216,3.132774808,2.786423702,0.161359394,0.00860077,-0.513853816,71.77824704,102.2907102,93.32993716,5.40239442,-1.268299069,1.159424924,46.9224483,179.5254958,94.97902537,33.46925215,0.45982038,-0.861311281,46.9224483,179.5254958,92.02206831,33.03256365,0.580466201,-0.736386318,-1779.6654,-3.531082143,-1634.8492,144.8162,0.28733373,-3.7702
882,506,0.559288538,4.60089298,16.75735464,12.04364078,2.811898236,-0.505134131,-0.613468856,5,12,8.632411067,1.802983478,-0.006268051,-1.034051906,5,10,7.378091873,1.188813357,0.214914016,-0.609583745,2.604523301,2.968513206,2.817114172,0.059380072,-0.531636691,0.326807343,2.357335996,3.156552075,2.82531393,0.157149977,0.037793237,-0.615039238,2.357335996,3.156172682,2.809321324,0.160563424,0.112107255,-0.619857414,75.01217077,100.1456355,93.46705571,5.253369416,-1.247111347,0.810153897,46.67047627,179.0008725,94.9542423,33.45248225,0.445121316,-0.889396533,46.67047627,178.3986621,91.54623412,33.03399695,0.587530699,-0.723888613,-1804.0565,-3.565329051,-1660.2756,143.7809,0.284151976,-3.801
892,426,0.584507042,5.139733647,16.84947349,11.19752726,2.485112093,-0.220177809,-0.425655043,5,12,8.356807512,1.694118031,0.123538991,-0.788599404,5,11,7.329317269,1.199791622,0.286371423,-0.281285862,2.619823206,2.940433005,2.809577449,0.054683254,-0.295462149,0.073700766,2.412202728,3.108136097,2.816720538,0.145281395,-0.020025994,-0.652255036,2.412202728,3.107185382,2.798009026,0.14608152,0.08167058,-0.587173631,76.32930761,102.0876662,93.69499538,5.466216078,-1.308522741,1.002740143,46.43338062,179.6230081,95.14024957,33.56383746,0.460197611,-0.858499906,48.56828831,178.8473927,92.25744308,33.30590202,0.578639973,-0.737160772,-1519.0193,-3.565773005,-1404.458,114.5613,0.268923239,-3.7959
962,660,0.489393939,8.384243582,18.50589869,12.850884,1.852901386,0.459507986,0.225862864,3,12,7.684848485,1.568104161,-0.120231658,-0.422943565,3,10,6.690402477,1.224795898,-0.053784071,-0.09031619,2.485628279,2.916653741,2.785790925,0.057432107,-0.700516033,1.043366758,2.375487108,3.035953557,2.793099176,0.133167805,-0.286469077,-0.484038347,2.375487108,3.03566566,2.768913719,0.136427537,-0.24318289,-0.50510227,67.04777264,109.6117863,95.37803027,5.159978566,-1.614054244,3.062303524,48.90038728,179.2162204,96.27689183,33.28460512,0.441655179,-0.877818629,49.33591527,179.0054873,93.45482062,33.15335616,0.546416949,-0.791278863,-2379.8512,-3.605835152,-2171.044,208.8072,0.316374545,-3.7887
972,651,0.499231951,8.114157581,17.37875464,12.81997363,1.969961743,0.017493401,-0.52380233,4,12,8.894009217,1.821954418,-0.310102451,-0.806462399,4,11,7.486153846,1.334707269,0.060909945,-0.41065462,2.585128814,2.993055906,2.823586339,0.062265165,-0.592373907,0.556554283,2.298419457,3.168013258,2.83257611,0.165775236,-0.043985694,-0.573586782,2.298419457,3.168013258,2.808026565,0.171268539,0.014341815,-0.583461094,71.59363783,100.3928023,94.19517938,5.027855353,-1.567757042,2.006048426,45.49689917,179.588195,95.56633999,33.6506561,0.437574352,-0.865282889,45.49689917,179.179466,92.29637656,33.3815474,0.566375234,-0.735879723,-2341.3358,-3.596521966,-2129.2552,212.0806,0.325776651,-3.7771
973,1109,0.430117223,10.296009,21.57598909,15.45362638,1.920846397,0.661779969,0.431383628,4,12,9.213706041,1.881496368,-0.430622617,-0.75478443,4,11,7.513626834,1.338788981,0.010294541,-0.426398067,2.592173074,2.973271068,2.831414374,0.058992238,-0.781171651,0.739794537,2.227452581,3.13178703,2.840196882,0.144113699,-0.158805827,-0.426273946,2.227452581,3.130121563,2.807977218,0.151413665,-0.036679252,-0.452393396,70.80626445,101.1716688,95.05005499,4.441190832,-1.97437277,4.216831799,46.78255142,179.6262811,96.23263771,33.97832352,0.480705188,-0.729276253,47.87319883,179.2356951,92.97357469,33.50835045,0.574697252,-0.685037069,-4052.9994,-3.654643282,-3688.8591,364.1403,0.328350135,-3.7841
981,578,0.541522491,5.915907964,17.93238785,12.28737195,2.314805167,-0.453122934,-0.492871348,1,12,8.560553633,2.059084206,-0.31786365,-0.498061722,1,11,7.115015974,1.516849198,-0.288988608,0.560203116,2.392094062,2.963458169,2.810392301,0.074890233,-1.05196979,2.745714709,2.099864043,3.159062203,2.823413213,0.166745294,-0.094405315,-0.454126763,2.099864043,3.158960905,2.800122247,0.172342388,-0.053140136,-0.419373021,69.92857354,106.5765816,93.64840177,5.615087414,-1.500148555,1.949635278,46.63113177,179.3636179,95.35588051,33.37980193,0.427301756,-0.897748822,46.63113177,179.3636179,91.98078037,32.87330424,0.560801051,-0.754099837,-2054.5371,-3.554562457,-1864.5507,189.9864,0.328696194,-3.8752
982,587,0.524701874,7.194052796,17.30527754,12.27057243,2.026750177,-0.374946227,-0.593208268,4,12,8.63713799,1.83151702,-0.07203165,-0.794840135,4,10,7.324675325,1.257592534,0.00088148,-0.378102954,2.546013977,2.978490644,2.81820301,0.061451694,-0.521449911,0.63823458,2.281224671,3.14060647,2.826852685,0.159460633,-0.108522453,-0.531512815,2.281224671,3.14060647,2.805124912,0.162721527,-0.068981161,-0.46801881,74.29276054,101.2230151,93.99536929,4.988579622,-1.421216481,1.580467997,45.799905,179.4542126,95.36681524,33.51059466,0.4412677,-0.865470557,45.799905,178.9907746,92.16888969,33.08488511,0.559488918,-0.76113668,-2105.8441,-3.587468654,-1919.8496,185.9945,0.316856048,-3.7812
991,340,0.670588235,1.418841783,20.62469652,11.45299948,3.929259204,-0.063480125,-0.294542213,3,12,8.229411765,1.911080778,0.046467848,-0.701400433,3,11,7.214912281,1.35449862,-0.084879975,-0.028948714,2.414036706,2.963193741,2.798924872,0.068326058,-0.913125189,3.015542475,2.177369514,3.132534756,2.810299369,0.160646206,-0.139515303,-0.328129157,2.177369514,3.132227482,2.794345301,0.164743724,-0.079024259,-0.318465417,66.85465825,105.0173819,92.92703006,5.768567986,-1.223825041,1.554369884,44.00453453,179.559339,94.66688351,33.51844969,0.487501338,-0.797479069,44.70047265,178.9792114,91.94531464,33.11045422,0.58356439,-0.709891292,-1192.3096,-3.506792941,-1092.247,100.0626,0.294301765,-3.8073
993,805,0.454658385,10.27445215,21.65023582,13.76637781,1.643082954,1.367706915,3.304548186,4,12,9.132919255,1.803388753,-0.323722723,-0.720226986,4,11,7.595628415,1.238816277,-0.202415799,-0.338425812,2.553346198,2.972696881,2.831537831,0.057774727,-0.817607809,1.402237084,2.284577423,3.162828797,2.839431067,0.156828297,-0.061049732,-0.469014551,2.284577423,3.162625017,2.809547723,0.163295629,0.026229986,-0.473333179,66.77916446,100.2216681,94.89508205,4.331616835,-1.92060183,4.593793088,45.00852387,179.9274436,95.96779387,33.88373025,0.45981661,-0.793477467,45.00852387,179.4303026,92.75699594,33.69388249,0.581022377,-0.684966892,-2924.9892,-3.633526957,-2660.9717,264.0175,0.32797205,-3.7442
994,972,0.430041152,11.7178522,18.71007511,14.62144696,1.364550364,0.405255915,-0.186693645,3,12,9.154320988,1.859883791,-0.419707736,-0.62148321,3,11,7.504784689,1.339754112,-0.153998623,-0.344608139,2.537268705,2.949956874,2.833175964,0.055360611,-1.025947665,2.007563716,2.273752405,3.114253683,2.841323037,0.13821752,-0.212704262,-0.412917131,2.273752405,3.11401429,2.810480064,0.147468511,-0.065868122,-0.497208107,73.12771727,100.5765436,95.18916466,4.539332984,-1.918819895,3.354283509,47.56273855,179.8317493,96.39105369,34.1942736,0.521511528,-0.632498198,47.82588814,179.5435992,93.12965382,33.74615989,0.605897483,-0.606446376,-3561.5836,-3.664180658,-3241.3723,320.2113,0.329435494,-3.8076
1072,589,0.577249576,3.689086591,21.25206578,12.91736442,3.265586681,-0.119977319,0.01767183,2,12,7.191850594,1.598958464,0.142232979,-0.164932036,2,10,6.376470588,1.252503999,0.001840405,0.259163103,2.58053242,2.913775352,2.771833695,0.056053541,-0.456805622,0.036226675,2.268188925,3.013243767,2.778762289,0.136962976,-0.402819341,-0.333617806,2.268188925,3.013243767,2.764861678,0.140379174,-0.368759282,-0.321688214,73.25397714,112.250605,94.60397885,5.901887986,-1.236525597,1.281115985,46.94903729,179.8478947,95.8033306,33.11188263,0.463116355,-0.848218604,46.94903729,179.8478947,93.19051127,32.88168871,0.560047312,-0.754901788,-2090.5599,-3.549337691,-1907.4282,183.1317,0.310919694,-3.8278
1073,1063,0.4289746,11.2307572,23.69306073,15.26175173,1.842022765,1.267700604,2.724715015,4,12,8.619002822,1.625681414,-0.182908418,-0.659750544,4,11,7.278508772,1.19304706,0.259181615,0.222476802,2.623976108,2.963008362,2.820833649,0.053762988,-0.394552474,0.099194341,2.354727373,3.106375541,2.82700643,0.150263475,-0.153301816,-0.674584063,2.354727373,3.105774944,2.804095205,0.156642885,-0.058294291,-0.737835453,70.8653086,103.3948927,95.39873876,4.261185096,-1.861304061,4.040550805,46.40216742,179.7689099,96.25319637,33.55588977,0.429447421,-0.87419874,46.91684672,179.4208167,93.23084117,33.56250667,0.550416306,-0.756984056,-3863.7179,-3.634729915,-3513.1299,350.588,0.329809972,-3.7824
